12.894584655761719,3.352755069732666
13.049463272094727,3.3991165161132812
14.801889419555664,3.943678379058838
16.72991180419922,4.504704475402832
18.21280288696289,5.191373348236084
20.157575607299805,6.330395698547363
21.602706909179688,7.270347595214844
22.949199676513672,8.529510498046875
23.87668228149414,10.328709602355957
23.728328704833984,11.910527229309082
23.11892318725586,13.328401565551758
22.586091995239258,15.156488418579102
21.72350311279297,17.80247688293457
21.3848819732666,19.148998260498047
20.78046226501465,20.97309112548828
20.008970260620117,22.66922378540039
19.362272262573242,23.88245391845703
18.211097717285156,24.844879150390625
16.854183197021484,25.414257049560547
14.886735916137695,25.61240005493164
13.053098678588867,25.50426483154297
10.989387512207031,25.335540771484375
9.072956085205078,25.328582763671875
7.209381103515625,25.32852554321289
5.567002773284912,25.23601531982422
4.003448486328125,25.23186492919922
2.342833995819092,25.195737838745117
0.4628044366836548,25.10948944091797
-1.1616039276123047,25.118167877197266
-2.8811347484588623,25.19823455810547
-4.484050273895264,25.14179801940918
-6.2543134689331055,25.132484436035156
-7.885915756225586,25.097951889038086
-8.035032272338867,25.01569938659668
-9.66476058959961,25.179203033447266
-11.626166343688965,25.070960998535156
-12.955973625183105,25.110082626342773
-15.152641296386719,25.007259368896484
-17.522052764892578,24.891311645507812
-19.7857608795166,24.84500503540039
-21.926549911499023,24.509700775146484
-23.81446075439453,24.025625228881836
-25.834901809692383,23.52086639404297
-27.398460388183594,22.517316818237305
-29.198781967163086,21.394237518310547
-30.570682525634766,19.77959632873535
-31.914079666137695,18.157535552978516
-34.01721954345703,16.33036231994629
-35.947303771972656,15.734525680541992
-37.72922134399414,15.753242492675781
-39.941139221191406,16.547197341918945
-41.18168640136719,17.998979568481445
-42.331764221191406,19.486818313598633
-43.505027770996094,21.264846801757812
-44.55712890625,23.05259132385254
-45.49592971801758,24.745864868164062
-46.30036163330078,26.457609176635742
-47.49932098388672,28.742107391357422
-48.41252136230469,31.123973846435547
-48.257381439208984,33.866050720214844
-47.31450271606445,35.35088348388672
-45.631927490234375,36.69800567626953
-44.26470184326172,37.487396240234375
-42.014034271240234,37.813785552978516
-39.37244415283203,37.886749267578125
-37.30891799926758,37.228485107421875
-35.36663818359375,36.982696533203125
-32.82244873046875,36.545833587646484
-30.236751556396484,36.43870544433594
-28.766328811645508,36.028175354003906
-26.84673500061035,35.91996383666992
-24.916126251220703,35.944305419921875
-23.454524993896484,36.27684020996094
-21.71306610107422,36.86433410644531
-19.96335220336914,37.46919631958008
-18.26844596862793,38.21212387084961
-16.26929473876953,39.43824005126953
-14.521035194396973,41.36004638671875
-13.242330551147461,43.50407409667969
-12.599973678588867,45.167633056640625
-12.405975341796875,46.362571716308594
-13.094217300415039,47.580997467041016
-13.912662506103516,47.962303161621094
-15.755206108093262,48.22881317138672
-17.27869415283203,48.114501953125
-19.583782196044922,48.246673583984375
-21.273494720458984,48.52037048339844
-23.479541778564453,48.38963317871094
-24.830711364746094,48.31983184814453
-26.62262725830078,48.20722198486328
-29.283174514770508,48.375144958496094
-31.489107131958008,48.561981201171875
-33.164119720458984,49.15243911743164
-34.952388763427734,49.18107604980469
-36.41366195678711,49.522560119628906
-37.66543197631836,49.85786056518555
-39.50000762939453,50.10313415527344
-41.24688720703125,50.37465286254883
-42.844139099121094,50.87358093261719
-44.73577880859375,51.12117004394531
-46.520050048828125,51.732765197753906
-48.6176643371582,52.33879089355469
-49.86106491088867,52.303035736083984
-51.745155334472656,52.708404541015625
-53.61802291870117,52.88196563720703
-55.65433883666992,53.327903747558594
-57.63026428222656,53.479888916015625
-59.57152557373047,53.717857360839844
-62.33530807495117,53.80335235595703
-63.95493698120117,54.1508903503418
-66.00328826904297,53.847103118896484
-67.58740997314453,53.84637451171875
-69.34247589111328,53.722373962402344
-70.91165161132812,53.61903762817383
-72.67669677734375,53.496612548828125
-74.2942123413086,53.232093811035156
-75.74270629882812,53.163047790527344
-75.87487030029297,51.317138671875
-74.31290435791016,49.809181213378906
-72.93690490722656,48.454978942871094
-71.8104248046875,47.29734802246094
-69.96489715576172,45.89807891845703
-68.72081756591797,44.13563537597656
-67.42961120605469,42.51942443847656
-66.40514373779297,41.366878509521484
-65.27012634277344,40.29964828491211
-64.13812255859375,39.13784408569336
-62.66536331176758,37.551605224609375
-61.36216735839844,35.37477493286133
-60.504981994628906,34.087100982666016
-58.88876724243164,32.371192932128906
-58.12683868408203,30.412673950195312
-57.265262603759766,28.667011260986328
-56.633636474609375,26.684619903564453
-55.701026916503906,24.815914154052734
-54.6989631652832,22.88483428955078
-53.82763671875,21.453153610229492
-53.12308120727539,19.371063232421875
-51.43931579589844,16.512561798095703
-50.46207809448242,14.000515937805176
-49.680572509765625,12.177640914916992
-48.1161003112793,10.098819732666016
-47.159183502197266,8.600700378417969
-45.64302062988281,7.030290603637695
-44.66072082519531,5.624570846557617
-43.558380126953125,4.01091194152832
-42.316749572753906,2.086507797241211
-40.912635803222656,0.23070716857910156
-40.00251770019531,-1.5377731323242188
-38.747711181640625,-3.363018035888672
-37.063804626464844,-5.426155090332031
-35.97116470336914,-7.092916488647461
-35.234657287597656,-8.288883209228516
-33.82701873779297,-9.190004348754883
-32.395263671875,-8.96000862121582
-31.199642181396484,-8.44697380065918
-29.6788272857666,-7.916631698608398
-28.13239860534668,-7.481760025024414
-26.855865478515625,-7.107102394104004
-24.635944366455078,-6.6630144119262695
-23.211137771606445,-6.220036506652832
-21.578880310058594,-5.709140777587891
-19.522844314575195,-5.132845878601074
-17.931926727294922,-4.736663818359375
-16.136262893676758,-4.321632385253906
-14.3628511428833,-3.8026838302612305
-12.795284271240234,-3.3954715728759766
-10.798492431640625,-2.9916810989379883
-8.858259201049805,-2.451249122619629
-6.651224136352539,-1.8217658996582031
-5.068061828613281,-1.3848400115966797
-3.119413375854492,-0.5851345062255859
-1.356943130493164,-0.12643146514892578
0.8449802398681641,0.3439607620239258
2.934610366821289,0.8180904388427734
5.317836761474609,1.3937387466430664
7.316591262817383,2.1435441970825195
8.971502304077148,2.5022568702697754
10.892248153686523,2.9669089317321777
12.894584655761719,3.352755069732666
